FFT 0,FFT 1,FFT 2,FFT 3,FFT 4,FFT 5,FFT 6,FFT 7,FFT 8,FFT 9,FFT 10,FFT 11,FFT 12,FFT 13,FFT 14,FFT 15,FFT 16,FFT 17,FFT 18,FFT 19,FFT 20,FFT 21,FFT 22,FFT 23,FFT 24,FFT 25,FFT 26,FFT 27,FFT 28,FFT 29,FFT 30,FFT 31,FFT 32,FFT 33,FFT 34,FFT 35,FFT 36,FFT 37,FFT 38,FFT 39,FFT 40,FFT 41,FFT 42,FFT 43,FFT 44,FFT 45,FFT 46,FFT 47,FFT 48,FFT 49,FFT 50,FFT 51,FFT 52,FFT 53,FFT 54,FFT 55,FFT 56,FFT 57,FFT 58,FFT 59,FFT 60,FFT 61,FFT 62,FFT 63
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
1.9804954E-17,1.9970515E-15,1.043432E-13,3.1475699E-12,5.986029E-11,7.7130635E-10,7.144523E-9,4.9964946E-8,2.7479007E-7,1.229597E-6,4.606323E-6,1.4798831E-5,4.1612602E-5,1.0419752E-4,2.3579129E-4,4.883301E-4,9.356563E-4,0.0016741153,0.0028197987,0.004502406,0.006856425,0.01001085,0.014078865,0.019148827,0.025277521,0.032486238,0.040759776,0.050048076,0.06027001,0.071318656,0.08306744,0.09537656,0.1080992,0.12108731,0.1341966,0.14729087,0.16024572,0.17295164,0.18531716,0.19727196,0.2087707,0.21979775,0.2303731,0.2405598,0.25047252,0.26028708,0.27024993,0.28068703,0.29201052,0.30472225,0.31941205,0.3367486,0.35745782,0.38228253,0.41191274,0.44687432,0.48736578,0.5330436,0.58277965,0.6344518,0.6848684,0.7299428,0.7651963,0.78655106
